spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
1,1600,2900,1600,2900,1600,3000,1,100,FR,all,1,C
2,1700,3700,1800,3500,1700,3600,1,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,1,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,1,100,FR,all,1,C
5,1600,3700,1600,3700,1600,3700,1,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,1,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,1,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,1,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,1,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,1,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,1,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,1,100,FR,all,1,C
13,1600,3200,1600,3200,1600,3200,1,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2500,1,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,1,100,FR,all,1,C
16,1800,2700,2000,2700,2000,2700,1,100,FR,all,1,C
17,2400,3400,2500,3400,2500,3400,1,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,1,100,FR,all,1,C
19,1600,3500,1600,3300,1600,3300,1,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,1,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,1,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,1,100,FR,all,1,C
23,1600,3500,1600,3500,1600,3500,1,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,1,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,1,100,FR,all,1,C
26,1800,3600,1800,3500,1800,3500,1,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,1,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,1,100,FR,all,1,C
29,1600,2700,1600,2500,1600,2600,1,100,FR,all,1,C
30,1900,3000,1900,2700,1900,2700,1,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,1,100,FR,all,1,C
1,1600,2900,1700,2800,1700,2800,2,100,FR,all,1,C
2,1700,3700,1800,3500,1700,3600,2,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,2,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,2,100,FR,all,1,C
5,1600,3700,1800,3700,1800,3700,2,100,FR,all,1,C
6,1700,3200,2000,3000,2000,3000,2,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,2,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,2,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,2,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,2,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,2,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,2,100,FR,all,1,C
13,1600,3200,1700,3100,1700,3100,2,100,FR,all,1,C
14,1600,2600,1700,2500,1700,2500,2,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,2,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,2,100,FR,all,1,C
17,2400,3400,2500,3400,2500,3400,2,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,2,100,FR,all,1,C
19,1600,3500,1600,3300,1600,3300,2,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,2,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,2,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,2,100,FR,all,1,C
23,1600,3500,1600,3300,1600,3300,2,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,2,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,2,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,2,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,2,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,2,100,FR,all,1,C
29,1600,2700,1700,2500,1600,2600,2,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,2,100,FR,all,1,C
31,1600,3000,1600,2900,1600,2900,2,100,FR,all,1,C
1,1600,2900,1700,2800,1600,2800,3,100,FR,all,1,C
2,1700,3700,1800,3500,1800,3600,3,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,3,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,3,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,3,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,3,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,3,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,3,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,3,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,3,100,FR,all,1,C
11,1600,2800,1700,2800,1700,2800,3,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,3,100,FR,all,1,C
13,1600,3200,1600,3100,1600,3100,3,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2500,3,100,FR,all,1,C
15,1600,2800,1800,2800,1800,2800,3,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,3,100,FR,all,1,C
17,2400,3400,2800,3400,2800,3400,3,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,3,100,FR,all,1,C
19,1600,3500,1600,3400,1600,3400,3,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,3,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,3,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,3,100,FR,all,1,C
23,1600,3500,1600,3500,1600,3500,3,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,3,100,FR,all,1,C
25,2700,3100,2700,3000,2700,3000,3,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,3,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,3,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,3,100,FR,all,1,C
29,1600,2700,1700,2400,1700,2400,3,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,3,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,3,100,FR,all,1,C
1,1600,2900,1600,2800,1600,2900,4,100,FR,all,1,C
2,1700,3700,1900,3700,1900,3700,4,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,4,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,4,100,FR,all,1,C
5,1600,3700,1600,3700,1600,3800,4,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,4,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,4,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,4,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,4,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,4,100,FR,all,1,C
11,1600,2800,1700,2700,1700,2700,4,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,4,100,FR,all,1,C
13,1600,3200,1600,3200,1600,3200,4,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2600,4,100,FR,all,1,C
15,1600,2800,1800,2800,1800,2800,4,100,FR,all,1,C
16,1800,2700,2000,2700,2000,2700,4,100,FR,all,1,C
17,2400,3400,2600,3400,2600,3400,4,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,4,100,FR,all,1,C
19,1600,3500,1600,3400,1600,3400,4,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,4,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,4,100,FR,all,1,C
22,1600,3800,1700,3800,1700,3800,4,100,FR,all,1,C
23,1600,3500,1600,3300,1600,3300,4,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,4,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,4,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,4,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,4,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,4,100,FR,all,1,C
29,1600,2700,1600,2500,1600,2600,4,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,4,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,4,100,FR,all,1,C
1,1600,2900,1700,2700,1700,2700,5,100,FR,all,1,C
2,1700,3700,1800,3600,1800,3600,5,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,5,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,5,100,FR,all,1,C
5,1600,3700,1600,3700,1600,3700,5,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,5,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,5,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,5,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,5,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,5,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,5,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,5,100,FR,all,1,C
13,1600,3200,1600,3100,1600,3100,5,100,FR,all,1,C
14,1600,2600,1700,2500,1700,2500,5,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,5,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,5,100,FR,all,1,C
17,2400,3400,2700,3400,2700,3400,5,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,5,100,FR,all,1,C
19,1600,3500,1600,3400,1600,3400,5,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,5,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,5,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,5,100,FR,all,1,C
23,1600,3500,1700,3300,1700,3300,5,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,5,100,FR,all,1,C
25,2700,3100,2700,3000,2700,3000,5,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,5,100,FR,all,1,C
27,1700,2900,1800,2800,1800,2800,5,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,5,100,FR,all,1,C
29,1600,2700,1800,2700,1700,2800,5,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,5,100,FR,all,1,C
31,1600,3000,1600,2900,1600,2900,5,100,FR,all,1,C
1,1600,2900,1600,2700,1600,2700,6,100,FR,all,1,C
2,1700,3700,1700,3500,1700,3600,6,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,6,100,FR,all,1,C
4,1800,3800,1900,3700,1900,3700,6,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,6,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,6,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,6,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,6,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,6,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,6,100,FR,all,1,C
11,1600,2800,1600,2800,1600,2800,6,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,6,100,FR,all,1,C
13,1600,3200,1600,3200,1600,3200,6,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2500,6,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,6,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,6,100,FR,all,1,C
17,2400,3400,2800,3400,2800,3400,6,100,FR,all,1,C
18,2600,3800,2600,3800,2600,3800,6,100,FR,all,1,C
19,1600,3500,1600,3300,1600,3300,6,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,6,100,FR,all,1,C
21,1600,2950,1700,2900,1700,2900,6,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,6,100,FR,all,1,C
23,1600,3500,1600,3500,1600,3500,6,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,6,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,6,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,6,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,6,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,6,100,FR,all,1,C
29,1600,2700,1700,2700,1600,2700,6,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,6,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,6,100,FR,all,1,C
1,1600,2900,1800,2800,1700,2900,7,100,FR,all,1,C
2,1700,3700,1800,3500,1700,3600,7,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,7,100,FR,all,1,C
4,1800,3800,1900,3700,1900,3700,7,100,FR,all,1,C
5,1600,3700,1600,3700,1600,3700,7,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,7,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,7,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,7,100,FR,all,1,C
9,1700,3400,1700,3400,1700,3400,7,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,7,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,7,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,7,100,FR,all,1,C
13,1600,3200,1600,3200,1600,3200,7,100,FR,all,1,C
14,1600,2600,1700,2500,1700,2500,7,100,FR,all,1,C
15,1600,2800,1700,2800,1700,2800,7,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,7,100,FR,all,1,C
17,2400,3400,2600,3400,2600,3400,7,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,7,100,FR,all,1,C
19,1600,3500,1600,3400,1600,3400,7,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,7,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,7,100,FR,all,1,C
22,1600,3800,1700,3800,1700,3800,7,100,FR,all,1,C
23,1600,3500,1600,3400,1600,3400,7,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,7,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,7,100,FR,all,1,C
26,1800,3600,1800,3500,1800,3500,7,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,7,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,7,100,FR,all,1,C
29,1600,2700,1600,2700,1600,2700,7,100,FR,all,1,C
30,1900,3000,1900,2700,1900,2700,7,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,7,100,FR,all,1,C
1,1600,2900,1700,2800,1600,2800,8,100,FR,all,1,C
2,1700,3700,1800,3700,1700,3800,8,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,8,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,8,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,8,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,8,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,8,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,8,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,8,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,8,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,8,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,8,100,FR,all,1,C
13,1600,3200,1700,3100,1700,3100,8,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2600,8,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,8,100,FR,all,1,C
16,1800,2700,2000,2700,2000,2700,8,100,FR,all,1,C
17,2400,3400,2700,3400,2700,3400,8,100,FR,all,1,C
18,2600,3800,2600,3800,2600,3800,8,100,FR,all,1,C
19,1600,3500,1600,3300,1600,3300,8,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,8,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,8,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,8,100,FR,all,1,C
23,1600,3500,1700,3500,1700,3500,8,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,8,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,8,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,8,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,8,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,8,100,FR,all,1,C
29,1600,2700,1800,2500,1800,2600,8,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,8,100,FR,all,1,C
31,1600,3000,1600,2900,1600,2900,8,100,FR,all,1,C
1,1600,2900,1800,2800,1800,2800,9,100,FR,all,1,C
2,1700,3700,1800,3700,1800,3800,9,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,9,100,FR,all,1,C
4,1800,3800,1900,3700,1900,3700,9,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,9,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,9,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,9,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,9,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,9,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,9,100,FR,all,1,C
11,1600,2800,1700,2700,1700,2700,9,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,9,100,FR,all,1,C
13,1600,3200,1600,3100,1600,3100,9,100,FR,all,1,C
14,1600,2600,1700,2500,1700,2500,9,100,FR,all,1,C
15,1600,2800,1700,2800,1700,2800,9,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,9,100,FR,all,1,C
17,2400,3400,2700,3400,2700,3400,9,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,9,100,FR,all,1,C
19,1600,3500,1600,3400,1600,3400,9,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,9,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,9,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,9,100,FR,all,1,C
23,1600,3500,1700,3300,1700,3300,9,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,9,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,9,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,9,100,FR,all,1,C
27,1700,2900,1800,2800,1800,2800,9,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,9,100,FR,all,1,C
29,1600,2700,1600,2700,1600,2700,9,100,FR,all,1,C
30,1900,3000,1900,2700,1900,2700,9,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,9,100,FR,all,1,C
1,1600,2900,1800,2800,1800,2800,10,100,FR,all,1,C
2,1700,3700,1800,3600,1800,3600,10,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,10,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,10,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,10,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,10,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,10,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,10,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,10,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,10,100,FR,all,1,C
11,1600,2800,1700,2700,1700,2700,10,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,10,100,FR,all,1,C
13,1600,3200,1700,3200,1700,3200,10,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2500,10,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,10,100,FR,all,1,C
16,1800,2700,2000,2500,2000,2500,10,100,FR,all,1,C
17,2400,3400,2800,3400,2800,3400,10,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,10,100,FR,all,1,C
19,1600,3500,1600,3300,1600,3300,10,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,10,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,10,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,10,100,FR,all,1,C
23,1600,3500,1600,3300,1600,3300,10,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,10,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,10,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,10,100,FR,all,1,C
27,1700,2900,1800,2900,1800,2900,10,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,10,100,FR,all,1,C
29,1600,2700,1600,2500,1600,2600,10,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,10,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,10,100,FR,all,1,C
1,1600,2900,1800,2700,1800,2700,11,100,FR,all,1,C
2,1700,3700,1800,3500,1800,3600,11,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,11,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,11,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,11,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,11,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,11,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,11,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,11,100,FR,all,1,C
10,2900,2900,NA,NA,2600,2600,11,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,11,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,11,100,FR,all,1,C
13,1600,3200,1600,3100,1600,3100,11,100,FR,all,1,C
14,1600,2600,1700,2500,1700,2500,11,100,FR,all,1,C
15,1600,2800,1600,2800,1600,2800,11,100,FR,all,1,C
16,1800,2700,1900,2700,1900,2700,11,100,FR,all,1,C
17,2400,3400,2500,3400,2500,3400,11,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,11,100,FR,all,1,C
19,1600,3500,1600,3400,1600,3400,11,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,11,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,11,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,11,100,FR,all,1,C
23,1600,3500,1600,3500,1600,3500,11,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,11,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,11,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,11,100,FR,all,1,C
27,1700,2900,1800,2800,1800,2800,11,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,11,100,FR,all,1,C
29,1600,2700,1600,2700,1600,2700,11,100,FR,all,1,C
30,1900,3000,1900,3000,1900,3000,11,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,11,100,FR,all,1,C
1,1600,2900,2200,2900,2100,3000,12,100,FR,all,1,C
2,1700,3700,1800,3500,1800,3600,12,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,12,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,12,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,12,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,12,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,12,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,12,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,12,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,12,100,FR,all,1,C
11,1600,2800,1600,2700,1600,2700,12,100,FR,all,1,C
12,1600,3100,1600,3000,1600,3000,12,100,FR,all,1,C
13,1600,3200,1700,3200,1700,3200,12,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2600,12,100,FR,all,1,C
15,1600,2800,1700,2800,1700,2800,12,100,FR,all,1,C
16,1800,2700,2000,2700,2000,2700,12,100,FR,all,1,C
17,2400,3400,2600,3400,2600,3400,12,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,12,100,FR,all,1,C
19,1600,3500,1600,3500,1600,3500,12,100,FR,all,1,C
20,2600,2800,2700,2700,2700,2700,12,100,FR,all,1,C
21,1600,2950,1600,2900,1600,2900,12,100,FR,all,1,C
22,1600,3800,1600,3800,1600,3800,12,100,FR,all,1,C
23,1600,3500,1600,3300,1600,3300,12,100,FR,all,1,C
24,1600,2800,1600,2800,1600,2800,12,100,FR,all,1,C
25,2700,3100,2700,3100,2700,3100,12,100,FR,all,1,C
26,1800,3600,1900,3500,1900,3500,12,100,FR,all,1,C
27,1700,2900,1800,2800,1800,2800,12,100,FR,all,1,C
28,2300,3400,2300,3400,2300,3400,12,100,FR,all,1,C
29,1600,2700,1700,2200,1700,2200,12,100,FR,all,1,C
30,1900,3000,1900,2700,1900,2700,12,100,FR,all,1,C
31,1600,3000,1600,3000,1600,3000,12,100,FR,all,1,C
1,1600,2900,1800,2800,1700,2800,13,100,FR,all,1,C
2,1700,3700,1800,3500,1700,3600,13,100,FR,all,1,C
3,1600,2800,1600,2800,1600,2800,13,100,FR,all,1,C
4,1800,3800,1900,3800,1900,3800,13,100,FR,all,1,C
5,1600,3700,1700,3700,1700,3700,13,100,FR,all,1,C
6,1700,3200,1900,3000,1900,3000,13,100,FR,all,1,C
7,2500,3800,2500,3800,2500,3800,13,100,FR,all,1,C
8,1600,3100,1600,3000,1600,3000,13,100,FR,all,1,C
9,1700,3400,1800,3400,1800,3400,13,100,FR,all,1,C
10,2900,2900,NA,NA,1600,3800,13,100,FR,all,1,C
11,1600,2800,1600,2800,1600,2800,13,100,FR,all,1,C
12,1600,3100,1700,3000,1700,3000,13,100,FR,all,1,C
13,1600,3200,1600,3100,1600,3100,13,100,FR,all,1,C
14,1600,2600,1600,2500,1600,2600,13,100,FR,all,1,C
15,1600,2800,1700,2800,1700,2800,13,100,FR,all,1,C
16,1800,2700,2000,2700,2000,2700,13,100,FR,all,1,C
17,2400,3400,2600,3400,2600,3400,13,100,FR,all,1,C
18,2600,3800,2700,3800,2700,3800,13,100,FR,all,1,C
